meeting_id;record_number;session_number;pages_in_doc;pages_in_pdf;date_meeting;session_president;title_meeting;chapter;languages;document_codes;title;titles_in_other_languages;publication_date;volume;physical_description;conference_name;conference_session;conference_location;conference_date;corporate_subject;variant_title;filename;columns;meeting_name_id;pages;first_page;last_page;language_codes
2352010006;235201;36;149-179;170-200;2011-10-28;"Katalin Bogyay; da Rocha; Nibbeling.Wrieẞnig";Seventh plenary meeting;Verbatim records of plenary meetings;mul|ara chi eng fre rus spa;36 C/PROCEEDINGS;Records of the General Conference, 36th session, Paris, v. 2: proceedings;;2015;;560 p.;UNESCO. General Conference;36th;;2011;;Actes de la Conférence générale, 36e session, Paris, v. 2: Comptes rendus des débats|Actas de la Conferencia General, 36ª reunión, París, t. 2: Actas literales;2011_235201mul.pdf;1;235201_seventh_plenary_meeting;170-200;170;200;ara+chi+eng+fre+rus+spa
2352010007;235201;36;181-222;201-242;2011-10-28;"Katalin Bogyay; Andreasen";Eight plenary meeting;Verbatim records of plenary meetings;mul|ara chi eng fre rus spa;36 C/PROCEEDINGS;Records of the General Conference, 36th session, Paris, v. 2: proceedings;;2015;;560 p.;UNESCO. General Conference;36th;;2011;;Actes de la Conférence générale, 36e session, Paris, v. 2: Comptes rendus des débats|Actas de la Conferencia General, 36ª reunión, París, t. 2: Actas literales;2011_235201mul.pdf;1;235201_eight_plenary_meeting;201-242;201;242;ara+chi+eng+fre+rus+spa
2352010008;235201;36;223-254;243-274;2011-10-29;"Katalin Bogyay; Sánchez Bello";Ninth plenary meeting;Verbatim records of plenary meetings;mul|ara chi eng fre rus spa;36 C/PROCEEDINGS;Records of the General Conference, 36th session, Paris, v. 2: proceedings;;2015;;560 p.;UNESCO. General Conference;36th;;2011;;Actes de la Conférence générale, 36e session, Paris, v. 2: Comptes rendus des débats|Actas de la Conferencia General, 36ª reunión, París, t. 2: Actas literales;2011_235201mul.pdf;1;235201_ninth_plenary_meeting;243-274;243;274;ara+chi+eng+fre+rus+spa
2352010009;235201;36;255-286;275-306;2011-10-29;"Katalin Bogyay; Kamath";Tenth plenary meeting;Verbatim records of plenary meetings;mul|ara chi eng fre rus spa;36 C/PROCEEDINGS;Records of the General Conference, 36th session, Paris, v. 2: proceedings;;2015;;560 p.;UNESCO. General Conference;36th;;2011;;Actes de la Conférence générale, 36e session, Paris, v. 2: Comptes rendus des débats|Actas de la Conferencia General, 36ª reunión, París, t. 2: Actas literales;2011_235201mul.pdf;1;235201_tenth_plenary_meeting;275-306;275;306;ara+chi+eng+fre+rus+spa
2352010010;235201;36;287-328;307-348;2011-10-31;"Katalin Bogyay; Lacoeuilhe";Eleventh plenary meeting;Verbatim records of plenary meetings;mul|ara chi eng fre rus spa;36 C/PROCEEDINGS;Records of the General Conference, 36th session, Paris, v. 2: proceedings;;2015;;560 p.;UNESCO. General Conference;36th;;2011;;Actes de la Conférence générale, 36e session, Paris, v. 2: Comptes rendus des débats|Actas de la Conferencia General, 36ª reunión, París, t. 2: Actas literales;2011_235201mul.pdf;1;235201_eleventh_plenary_meeting;307-348;307;348;ara+chi+eng+fre+rus+spa
2352010011;235201;36;329-341;349-361;2011-10-31;Katalin Bogyay;Twelfth plenary meeting;Verbatim records of plenary meetings;mul|ara chi eng fre rus spa;36 C/PROCEEDINGS;Records of the General Conference, 36th session, Paris, v. 2: proceedings;;2015;;560 p.;UNESCO. General Conference;36th;;2011;;Actes de la Conférence générale, 36e session, Paris, v. 2: Comptes rendus des débats|Actas de la Conferencia General, 36ª reunión, París, t. 2: Actas literales;2011_235201mul.pdf;1;235201_twelfth_plenary_meeting;349-361;349;361;ara+chi+eng+fre+rus+spa
2352010012;235201;36;343-361;362-380;2011-11-02;"Katalin Bogyay; Wazir Ali";Thirteenth plenary meeting;Verbatim records of plenary meetings;mul|ara chi eng fre rus spa;36 C/PROCEEDINGS;Records of the General Conference, 36th session, Paris, v. 2: proceedings;;2015;;560 p.;UNESCO. General Conference;36th;;2011;;Actes de la Conférence générale, 36e session, Paris, v. 2: Comptes rendus des débats|Actas de la Conferencia General, 36ª reunión, París, t. 2: Actas literales;2011_235201mul.pdf;1;235201_thirteenth_plenary_meeting;362-380;362;380;ara+chi+eng+fre+rus+spa
2352010013;235201;36;363-366;381-384;2011-11-02;"Katalin Bogyay; Sol de Pool";Fourteenth plenary meeting;Verbatim records of plenary meetings;mul|ara chi eng fre rus spa;36 C/PROCEEDINGS;Records of the General Conference, 36th session, Paris, v. 2: proceedings;;2015;;560 p.;UNESCO. General Conference;36th;;2011;;Actes de la Conférence générale, 36e session, Paris, v. 2: Comptes rendus des débats|Actas de la Conferencia General, 36ª reunión, París, t. 2: Actas literales;2011_235201mul.pdf;1;235201_fourteenth_plenary_meeting;381-384;381;384;ara+chi+eng+fre+rus+spa
2352010014;235201;36;367-383;385-401;2011-11-09;Katalin Bogyay;Fifteenth plenary meeting;Verbatim records of plenary meetings;mul|ara chi eng fre rus spa;36 C/PROCEEDINGS;Records of the General Conference, 36th session, Paris, v. 2: proceedings;;2015;;560 p.;UNESCO. General Conference;36th;;2011;;Actes de la Conférence générale, 36e session, Paris, v. 2: Comptes rendus des débats|Actas de la Conferencia General, 36ª reunión, París, t. 2: Actas literales;2011_235201mul.pdf;1;235201_fifteenth_plenary_meeting;385-401;385;401;ara+chi+eng+fre+rus+spa
2352010015;235201;36;385-405;402-422;2011-11-10;Katalin Bogyay;Sixteenth plenary meeting;Verbatim records of plenary meetings;mul|ara chi eng fre rus spa;36 C/PROCEEDINGS;Records of the General Conference, 36th session, Paris, v. 2: proceedings;;2015;;560 p.;UNESCO. General Conference;36th;;2011;;Actes de la Conférence générale, 36e session, Paris, v. 2: Comptes rendus des débats|Actas de la Conferencia General, 36ª reunión, París, t. 2: Actas literales;2011_235201mul.pdf;1;235201_sixteenth_plenary_meeting;402-422;402;422;ara+chi+eng+fre+rus+spa
2352010016;235201;36;407-444;423-460;2011-11-10;Katalin Bogyay;Seventeenth plenary meeting;Verbatim records of plenary meetings;mul|ara chi eng fre rus spa;36 C/PROCEEDINGS;Records of the General Conference, 36th session, Paris, v. 2: proceedings;;2015;;560 p.;UNESCO. General Conference;36th;;2011;;Actes de la Conférence générale, 36e session, Paris, v. 2: Comptes rendus des débats|Actas de la Conferencia General, 36ª reunión, París, t. 2: Actas literales;2011_235201mul.pdf;1;235201_seventeenth_plenary_meeting;423-460;423;460;ara+chi+eng+fre+rus+spa
1889030000;188903;35;3-13;34-44;2009-10-06;Anastassopoulos;First plenary meeting;Verbatim records of plenary meetings;mul|ara chi eng fre rus spa;35 C/Proceedings;Records of the General Conference, 35th session, Paris, 2009, v. 2: Proceedings;;2010;;571 p.;UNESCO. General Conference;35th;;2009;;Actes de la Conférence générale, v. 2: Comptes rendus des débats|Actas de la Conferencia General, t. 2: Actas literales;2009_188903mul.pdf;1;188903_first_plenary_meeting;34-44;34;44;ara+chi+eng+fre+rus+spa
1889030001;188903;35;15-35;45-65;2009-10-06;"Anastassopoulos; Hepburn";Second plenary meeting;Verbatim records of plenary meetings;mul|ara chi eng fre rus spa;35 C/Proceedings;Records of the General Conference, 35th session, Paris, 2009, v. 2: Proceedings;;2010;;571 p.;UNESCO. General Conference;35th;;2009;;Actes de la Conférence générale, v. 2: Comptes rendus des débats|Actas de la Conferencia General, t. 2: Actas literales;2009_188903mul.pdf;1;188903_second_plenary_meeting;45-65;45;65;ara+chi+eng+fre+rus+spa
1889030002;188903;35;37-65;66-94;2009-10-07;"Hepburn; Katalin Bogyay";Third plenary meeting;Verbatim records of plenary meetings;mul|ara chi eng fre rus spa;35 C/Proceedings;Records of the General Conference, 35th session, Paris, 2009, v. 2: Proceedings;;2010;;571 p.;UNESCO. General Conference;35th;;2009;;Actes de la Conférence générale, v. 2: Comptes rendus des débats|Actas de la Conferencia General, t. 2: Actas literales;2009_188903mul.pdf;1;188903_third_plenary_meeting;66-94;66;94;ara+chi+eng+fre+rus+spa
1889030003;188903;35;67-98;95-126;2009-10-07;"Hpeburn; Bijarani";Fourth plenary meeting;Verbatim records of plenary meetings;mul|ara chi eng fre rus spa;35 C/Proceedings;Records of the General Conference, 35th session, Paris, 2009, v. 2: Proceedings;;2010;;571 p.;UNESCO. General Conference;35th;;2009;;Actes de la Conférence générale, v. 2: Comptes rendus des débats|Actas de la Conferencia General, t. 2: Actas literales;2009_188903mul.pdf;1;188903_fourth_plenary_meeting;95-126;95;126;ara+chi+eng+fre+rus+spa
1889030004;188903;35;99-120;127-148;2009-10-08;Katalin Bogyay;Fifth plenary meeting;Verbatim records of plenary meetings;mul|ara chi eng fre rus spa;35 C/Proceedings;Records of the General Conference, 35th session, Paris, 2009, v. 2: Proceedings;;2010;;571 p.;UNESCO. General Conference;35th;;2009;;Actes de la Conférence générale, v. 2: Comptes rendus des débats|Actas de la Conferencia General, t. 2: Actas literales;2009_188903mul.pdf;1;188903_fifth_plenary_meeting;127-148;127;148;ara+chi+eng+fre+rus+spa
1889030005;188903;35;121-140;149-168;2009-10-08;"Hepburn; Katalin Bogyay";Sixth plenary meeting;Verbatim records of plenary meetings;mul|ara chi eng fre rus spa;35 C/Proceedings;Records of the General Conference, 35th session, Paris, 2009, v. 2: Proceedings;;2010;;571 p.;UNESCO. General Conference;35th;;2009;;Actes de la Conférence générale, v. 2: Comptes rendus des débats|Actas de la Conferencia General, t. 2: Actas literales;2009_188903mul.pdf;1;188903_sixth_plenary_meeting;149-168;149;168;ara+chi+eng+fre+rus+spa
1889030006;188903;35;141-170;169-198;2009-10-09;"Hepburn; Cummins";Seventh plenary meeting;Verbatim records of plenary meetings;mul|ara chi eng fre rus spa;35 C/Proceedings;Records of the General Conference, 35th session, Paris, 2009, v. 2: Proceedings;;2010;;571 p.;UNESCO. General Conference;35th;;2009;;Actes de la Conférence générale, v. 2: Comptes rendus des débats|Actas de la Conferencia General, t. 2: Actas literales;2009_188903mul.pdf;1;188903_seventh_plenary_meeting;169-198;169;198;ara+chi+eng+fre+rus+spa
1889030007;188903;35;171-205;199-233;2009-10-09;"Hepburn; Carballo Castegnaro";Eight plenary meeting;Verbatim records of plenary meetings;mul|ara chi eng fre rus spa;35 C/Proceedings;Records of the General Conference, 35th session, Paris, 2009, v. 2: Proceedings;;2010;;571 p.;UNESCO. General Conference;35th;;2009;;Actes de la Conférence générale, v. 2: Comptes rendus des débats|Actas de la Conferencia General, t. 2: Actas literales;2009_188903mul.pdf;1;188903_eight_plenary_meeting;199-233;199;233;ara+chi+eng+fre+rus+spa
1889030008;188903;35;207-242;235-270;2009-10-10;"Vásquez Bermúdez; Hepburn";Ninth plenary meeting;Verbatim records of plenary meetings;mul|ara chi eng fre rus spa;35 C/Proceedings;Records of the General Conference, 35th session, Paris, 2009, v. 2: Proceedings;;2010;;571 p.;UNESCO. General Conference;35th;;2009;;Actes de la Conférence générale, v. 2: Comptes rendus des débats|Actas de la Conferencia General, t. 2: Actas literales;2009_188903mul.pdf;1;188903_ninth_plenary_meeting;235-270;235;270;ara+chi+eng+fre+rus+spa
1889030009;188903;35;243-254;271-282;2009-10-12;Hepburn;Tenth plenary meeting;Verbatim records of plenary meetings;mul|ara chi eng fre rus spa;35 C/Proceedings;Records of the General Conference, 35th session, Paris, 2009, v. 2: Proceedings;;2010;;571 p.;UNESCO. General Conference;35th;;2009;;Actes de la Conférence générale, v. 2: Comptes rendus des débats|Actas de la Conferencia General, t. 2: Actas literales;2009_188903mul.pdf;1;188903_tenth_plenary_meeting;271-282;271;282;ara+chi+eng+fre+rus+spa
1889030010;188903;35;255-257;283-285;2009-10-14;Hepburn;Eleventh plenary meeting;Verbatim records of plenary meetings;mul|ara chi eng fre rus spa;35 C/Proceedings;Records of the General Conference, 35th session, Paris, 2009, v. 2: Proceedings;;2010;;571 p.;UNESCO. General Conference;35th;;2009;;Actes de la Conférence générale, v. 2: Comptes rendus des débats|Actas de la Conferencia General, t. 2: Actas literales;2009_188903mul.pdf;1;188903_eleventh_plenary_meeting;283-285;283;285;ara+chi+eng+fre+rus+spa
1889030011;188903;35;259-263;287-291;2009-10-15;Hepburn;Twelfth plenary meeting;Verbatim records of plenary meetings;mul|ara chi eng fre rus spa;35 C/Proceedings;Records of the General Conference, 35th session, Paris, 2009, v. 2: Proceedings;;2010;;571 p.;UNESCO. General Conference;35th;;2009;;Actes de la Conférence générale, v. 2: Comptes rendus des débats|Actas de la Conferencia General, t. 2: Actas literales;2009_188903mul.pdf;1;188903_twelfth_plenary_meeting;287-291;287;291;ara+chi+eng+fre+rus+spa
1889030012;188903;35;265-271;293-299;2009-10-19;Hepburn;Thirteenth plenary meeting;Verbatim records of plenary meetings;mul|ara chi eng fre rus spa;35 C/Proceedings;Records of the General Conference, 35th session, Paris, 2009, v. 2: Proceedings;;2010;;571 p.;UNESCO. General Conference;35th;;2009;;Actes de la Conférence générale, v. 2: Comptes rendus des débats|Actas de la Conferencia General, t. 2: Actas literales;2009_188903mul.pdf;1;188903_thirteenth_plenary_meeting;293-299;293;299;ara+chi+eng+fre+rus+spa
1889030013;188903;35;273-287;301-315;2009-10-21;Hepburn;Fourteenth plenary meeting;Verbatim records of plenary meetings;mul|ara chi eng fre rus spa;35 C/Proceedings;Records of the General Conference, 35th session, Paris, 2009, v. 2: Proceedings;;2010;;571 p.;UNESCO. General Conference;35th;;2009;;Actes de la Conférence générale, v. 2: Comptes rendus des débats|Actas de la Conferencia General, t. 2: Actas literales;2009_188903mul.pdf;1;188903_fourteenth_plenary_meeting;301-315;301;315;ara+chi+eng+fre+rus+spa
1889030014;188903;35;289-304;316-331;2009-10-22;Hepburn;Fifteenth plenary meeting;Verbatim records of plenary meetings;mul|ara chi eng fre rus spa;35 C/Proceedings;Records of the General Conference, 35th session, Paris, 2009, v. 2: Proceedings;;2010;;571 p.;UNESCO. General Conference;35th;;2009;;Actes de la Conférence générale, v. 2: Comptes rendus des débats|Actas de la Conferencia General, t. 2: Actas literales;2009_188903mul.pdf;1;188903_fifteenth_plenary_meeting;316-331;316;331;ara+chi+eng+fre+rus+spa
1889030015;188903;35;305-326;332-353;2009-10-22;Hepburn;Sixteenth plenary meeting;Verbatim records of plenary meetings;mul|ara chi eng fre rus spa;35 C/Proceedings;Records of the General Conference, 35th session, Paris, 2009, v. 2: Proceedings;;2010;;571 p.;UNESCO. General Conference;35th;;2009;;Actes de la Conférence générale, v. 2: Comptes rendus des débats|Actas de la Conferencia General, t. 2: Actas literales;2009_188903mul.pdf;1;188903_sixteenth_plenary_meeting;332-353;332;353;ara+chi+eng+fre+rus+spa
1889030016;188903;35;327-342;354-369;2009-10-23;Hepburn;Seventeenth plenary meeting;Verbatim records of plenary meetings;mul|ara chi eng fre rus spa;35 C/Proceedings;Records of the General Conference, 35th session, Paris, 2009, v. 2: Proceedings;;2010;;571 p.;UNESCO. General Conference;35th;;2009;;Actes de la Conférence générale, v. 2: Comptes rendus des débats|Actas de la Conferencia General, t. 2: Actas literales;2009_188903mul.pdf;1;188903_seventeenth_plenary_meeting;354-369;354;369;ara+chi+eng+fre+rus+spa
1889030017;188903;35;343-367;370-394;2009-10-23;Hepburn;Eighteenth plenary meeting;Verbatim records of plenary meetings;mul|ara chi eng fre rus spa;35 C/Proceedings;Records of the General Conference, 35th session, Paris, 2009, v. 2: Proceedings;;2010;;571 p.;UNESCO. General Conference;35th;;2009;;Actes de la Conférence générale, v. 2: Comptes rendus des débats|Actas de la Conferencia General, t. 2: Actas literales;2009_188903mul.pdf;1;188903_eighteenth_plenary_meeting;370-394;370;394;ara+chi+eng+fre+rus+spa
1889030018;188903;35;369-396;395-422;2009-10-08;Hepburn;First plenary ministerial forum;Verbatim records of plenary meetings;mul|ara chi eng fre rus spa;35 C/Proceedings;Records of the General Conference, 35th session, Paris, 2009, v. 2: Proceedings;;2010;;571 p.;UNESCO. General Conference;35th;;2009;;Actes de la Conférence générale, v. 2: Comptes rendus des débats|Actas de la Conferencia General, t. 2: Actas literales;2009_188903mul.pdf;1;188903_first_plenary_ministerial_forum;395-422;395;422;ara+chi+eng+fre+rus+spa
1889030019;188903;35;397-413;423-439;2009-10-08;Katalin Bogyay;Second plenary ministerial forum;Verbatim records of plenary meetings;mul|ara chi eng fre rus spa;35 C/Proceedings;Records of the General Conference, 35th session, Paris, 2009, v. 2: Proceedings;;2010;;571 p.;UNESCO. General Conference;35th;;2009;;Actes de la Conférence générale, v. 2: Comptes rendus des débats|Actas de la Conferencia General, t. 2: Actas literales;2009_188903mul.pdf;1;188903_second_plenary_ministerial_forum;423-439;423;439;ara+chi+eng+fre+rus+spa
1592540000;159254;34;3-18;28-43;2007-10-16;Musa Hassan;First plenary meeting;Verbatim records of plenary meetings;mul|ara chi eng fre rus spa;34 C/Proceedings;Records of the General Conference, 34th session, Paris, 2007, v. 2: Proceedings;;2008;;607 p.;UNESCO. General Conference;34th;;2007;;Actes de la Conférence générale, v. 2: Comptes rendus des débats|Actas de la Conferencia General, t. 2: Actas literales;2007_159254mul.pdf;1;159254_first_plenary_meeting;28-43;28;43;ara+chi+eng+fre+rus+spa
1592540001;159254;34;19-35;44-60;2007-10-16;"Musa Hassan; Anastassopoulos";Second plenary meeting;Verbatim records of plenary meetings;mul|ara chi eng fre rus spa;34 C/Proceedings;Records of the General Conference, 34th session, Paris, 2007, v. 2: Proceedings;;2008;;607 p.;UNESCO. General Conference;34th;;2007;;Actes de la Conférence générale, v. 2: Comptes rendus des débats|Actas de la Conferencia General, t. 2: Actas literales;2007_159254mul.pdf;1;159254_second_plenary_meeting;44-60;44;60;ara+chi+eng+fre+rus+spa
